,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
757,04 春がくるから,sf+,0.8982090407704775,0.9947516949444195,0.9440184879306497,0.8982090407704775,0.9947516949444195,0.9440184879306497,1.0,1.0,1.0
758,09 慟哭,sf+,0.990949483716598,0.8163550561519048,0.8952189335860616,0.990949483716598,0.8163550561519048,0.8952189335860616,1.0,1.0,1.0
759,03 HORO,sf+,0.8428622159090912,0.8428482651631767,0.8428552404784065,0.5663977859567605,0.9912002735966408,0.7208710064338967,1.0,0.3333333333333333,0.5
760,01 世界の見方,sf+,0.8689802088691702,0.7333680408055863,0.7954354659251727,0.8689802088691702,0.9821084612557534,0.9220874500156804,0.5,0.3333333333333333,0.4
761,07 I think of you,sf+,0.8383071001838237,0.8435029567382512,0.8408970023093257,0.8383071001838237,0.8435029567382512,0.8408970023093257,1.0,1.0,1.0
762,13 はじまり,sf+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,15 Power of mind,sf+,0.7775341568220515,0.9787576543041246,0.8666185227892215,0.5412176724137929,1.0,0.7023247683971332,0.0,0.0,0.0
764,10 青空散歩道,sf+,0.8200479501429421,0.9931958797505016,0.8983549061106443,0.8200479501429421,0.9931958797505016,0.8983549061106443,1.0,1.0,1.0
765,02 Magic in your eyes,sf+,0.5336972891566257,0.4999999999999995,0.516299399016572,0.5336972891566257,1.0,0.6959617036946109,1.0,0.5,0.6666666666666666
766,01 たなばた,sf+,0.5845489880583123,0.751890034364261,0.6577427796474296,0.39173484026054567,1.0,0.5629446485470023,0.0,0.0,0.0
767,13 FOR YOU,sf+,0.7304168127035096,0.9796889846150931,0.8368854215982485,0.3595845157606731,0.9595891024462455,0.5231356630696792,1.0,0.75,0.8571428571428571
768,11 stay,sf+,0.9433818844193262,0.48635293765834875,0.6418204882976284,0.9433818844193262,0.7295294064875231,0.8227869941130473,0.5,0.3333333333333333,0.4
769,01 永遠のレプリカ,sf+,0.5086188239020272,0.40959905286907783,0.45376983788257796,0.5086188239020272,0.6858078831846631,0.5840706623496582,0.0,0.0,0.0
770,08 Woman Like You,olda+,0.7814752090570372,0.9202846555004511,0.8452187156690384,0.7814752090570372,0.9202846555004511,0.8452187156690384,0.6666666666666666,0.6666666666666666,0.6666666666666666
771,05 レプリカ,olda+,0.7516795617237809,0.9096229326362371,0.823143250141577,0.7516795617237809,0.9096229326362371,0.823143250141577,0.0,0.0,0.0
772,06 Angel Baby,olda+,0.7391788983585859,0.9912037037037038,0.8468379893318868,0.5589122249278499,0.999299571680524,0.7168739810507061,1.0,0.6666666666666666,0.8
773,15 出会えたから,olda+,0.7614279789382571,1.0,0.8645576067177337,0.7614279789382571,1.0,0.8645576067177337,0.3333333333333333,0.3333333333333333,0.3333333333333333
774,11 遠い街へ,olda+,0.9902213229309457,0.9150745404544798,0.9511659994046398,0.9902213229309457,0.9150745404544798,0.9511659994046398,0.5,0.5,0.5
775,13 キャッチボール,olda+,0.8814376279172775,0.7856540865251663,0.8307942129289093,0.8814376279172775,0.7856540865251663,0.8307942129289093,0.3333333333333333,0.3333333333333333,0.3333333333333333
776,05 恋のVer.2.4,olda+,0.8297494173304556,0.9820410714337146,0.8994947394524763,0.7522733151254895,0.994666857891207,0.8566536464029451,0.6666666666666666,0.5,0.5714285714285715
777,06 見上げた空は,olda+,0.8458948085397808,0.9928428766650148,0.913496951549234,0.6627179237136732,1.0,0.7971501530860936,0.6666666666666666,0.5,0.5714285714285715
778,09 Non Stop Driving,olda+,0.7002667682926831,1.0,0.8237139975344616,0.7002667682926831,1.0,0.8237139975344616,1.0,1.0,1.0
779,07 月のように,olda+,0.7484295275479655,0.9840424977865736,0.8502145500021107,0.7484295275479655,0.9840424977865736,0.8502145500021107,0.5,0.5,0.5
780,07 PROLOGUE,olda+,0.8778543423969373,0.9183045287008766,0.8976239586981806,0.8778543423969373,0.9183045287008766,0.8976239586981806,1.0,1.0,1.0
781,05 Feel,olda+,0.9684384474113805,0.9151923994097766,0.9410628498283998,0.9684384474113805,0.9151923994097766,0.9410628498283998,1.0,1.0,1.0
782,12 誓い,olda+,0.9594768535100288,0.9549123917297961,0.9571891811164682,0.8360774086676218,0.9485998109429282,0.8887913882475951,1.0,0.6666666666666666,0.8
783,07 First Love,olda+,0.9558926271281364,0.771570344227067,0.8538977860448945,0.9558926271281364,0.771570344227067,0.8538977860448945,1.0,1.0,1.0
784,15 Moving Round and Round,olda+,0.5672950947179198,0.666592028660994,0.612948106633773,0.5672950947179198,1.0,0.7239161235555593,0.0,0.0,0.0
785,04 ときめきの瞬間,olda+,0.9829071887948895,0.9467111087206357,0.9644696629085591,0.9829071887948895,0.9467111087206357,0.9644696629085591,1.0,1.0,1.0
786,01 How Deep Is Your Love-,olda+,0.6489901248539718,0.8521277714415135,0.7368142237783376,0.648990124853972,0.8521277714415136,0.7368142237783378,1.0,1.0,1.0
787,13 愛してる,olda+,0.7449586173921635,0.7895590631538322,0.7666106888090695,0.7449586173921635,0.7895590631538322,0.7666106888090695,0.3333333333333333,0.3333333333333333,0.3333333333333333
788,02 ミセスマリル,olda+,0.8435001494950389,0.937445579769673,0.8879950395856797,0.6400242514174345,0.9484098780474043,0.7642813900488239,1.0,0.75,0.8571428571428571
789,04 Life,olda+,0.8488336893132515,1.0,0.9182369341490639,0.8488336893132515,1.0,0.9182369341490639,0.0,0.0,0.0
790,10 Don't Say Good bye,olda+,0.8106829064332844,0.8106492439114144,0.8106660748228944,0.8106829064332844,0.8106492439114144,0.8106660748228944,0.3333333333333333,0.3333333333333333,0.3333333333333333
791,15 Together,olda+,0.8547733287119499,1.0,0.9217011216195874,0.8547733287119499,1.0,0.9217011216195874,0.0,0.0,0.0
792,06 1999,olda+,0.8282831637247837,0.6620123035161223,0.7358723920649588,0.8282831637247837,0.9781248764100879,0.8969893281590703,1.0,0.3333333333333333,0.5
793,06 Weekend,olda+,0.7600467801805612,0.9855568153187201,0.8582352672729809,0.502985063606745,0.9783352229780801,0.6643910959902596,0.0,0.0,0.0
794,11 天使のうたたね,olda+,0.9835252353285169,0.9828702210479341,0.9831976190942723,0.9835252353285169,0.9828702210479341,0.9831976190942723,1.0,1.0,1.0
795,01 Change Of Heart,olda+,0.9248303396342574,0.9971481505810298,0.9596287028833789,0.9248303396342574,0.9971481505810298,0.9596287028833789,0.6666666666666666,0.6666666666666666,0.6666666666666666
796,09 Miss Maria,olda+,0.618927150529455,0.7509279977572307,0.6785676959873774,0.5516441813230285,1.0,0.7110446943482394,0.0,0.0,0.0
797,16 Game of Love,olda+,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,16 So Long,olda+,0.9218442498370436,0.9121900498090975,0.9169917403805651,0.9218442498370436,0.9121900498090975,0.9169917403805651,0.6666666666666666,0.6666666666666666,0.6666666666666666
799,02 True Heart,olda+,0.9550193796490944,1.0,0.9769922381235018,0.9550193796490944,1.0,0.9769922381235018,0.5,0.5,0.5
800,08 人生こんなもの,olda+,0.8248011378645391,0.9887249684949257,0.8993545515446274,0.8248011378645391,0.9887249684949257,0.8993545515446274,0.6666666666666666,0.6666666666666666,0.6666666666666666
801,16 小動物,olda+,0.8917148687900641,0.9765896582870993,0.932224384601352,0.8917148687900641,0.9765896582870993,0.932224384601352,1.0,1.0,1.0
802,11 言えない,olda+,0.9760386312633981,0.9612507502527475,0.9685882507066093,0.9760386312633981,0.9612507502527475,0.9685882507066093,1.0,1.0,1.0
803,02 Once in a life time,olda+,0.8221960063108276,0.7053709533675631,0.7593162147845524,0.8221960063108276,0.8850153942319842,0.8524499337689287,0.5,0.3333333333333333,0.4
804,09 Once and For All,olda+,0.9658586452429682,0.9852743630342828,0.9754699012684592,0.9658586452429682,0.9852743630342828,0.9754699012684592,1.0,1.0,1.0
805,10 Getting Over,olda+,0.6210300611413047,0.4989031651519905,0.5533077435043253,0.6210300611413047,1.0,0.7662165878701366,1.0,0.5,0.6666666666666666
806,14 Be with me Now,olda+,1.0,0.7934565508388334,0.884834985790672,1.0,0.7934565508388334,0.884834985790672,1.0,1.0,1.0
807,14 雲,olda+,0.8944773765871279,0.9076157503817853,0.9009986700478231,0.8944773765871279,0.9076157503817853,0.9009986700478231,1.0,1.0,1.0
808,08 I've got a mail,olda+,0.9311462232329387,0.8028272160441492,0.862238732376184,0.9311462232329387,0.8028272160441492,0.862238732376184,0.6666666666666666,0.6666666666666666,0.6666666666666666
809,04 Spice of Life,olda+,0.7780476359577918,0.49837878127814816,0.60757506637112,0.7780476359577918,0.996757562556296,0.8739267451090025,1.0,0.5,0.6666666666666666
810,07 Don't Lie To Me,olda+,0.9094632744268558,0.8287836128453095,0.8672510951680444,0.9094632744268558,0.8287836128453095,0.8672510951680444,1.0,1.0,1.0
811,08 31 BLUES,olda+,0.6050853257030407,1.0,0.7539603234962082,0.6050853257030407,1.0,0.7539603234962082,0.0,0.0,0.0
812,08 promise,olda+,0.9827218404630336,0.9513253453060077,0.9667687542447505,0.9827218404630336,0.9513253453060077,0.9667687542447505,1.0,1.0,1.0
813,05 Feeling In My Heart,olda+,0.9408017342286842,0.7541346327273291,0.8371891525178368,0.9408017342286842,0.7541346327273291,0.8371891525178368,0.0,0.0,0.0
814,10 シルバーシューズ,olda+,0.9740610569127186,0.9857694142881668,0.9798802617508048,0.9740610569127186,0.9857694142881668,0.9798802617508048,1.0,1.0,1.0
