,title,algo,ovlp-P,ovlp-R,ovlp-F,sovl-P,sovl-R,sovl-F,dtct-P,dtct-R,dtct-F
451,04 春がくるから,sf,0.9004488154498527,0.9960569200511381,0.9458429331285377,0.9004488154498527,0.9960569200511381,0.9458429331285377,1.0,1.0,1.0
452,05 明日は,sf,0.8691525434910249,1.0,0.9299963735091462,0.8691525434910249,1.0,0.9299963735091462,1.0,1.0,1.0
453,06 遥かな想い,sf,0.788085710306385,0.9769162733858607,0.872399875280146,0.788085710306385,0.9769162733858607,0.872399875280146,1.0,1.0,1.0
454,07 First Love,sf,0.2846284906914895,0.07740489667085383,0.12171053654510228,0.2846284906914895,0.264249979021809,0.274060932772685,0.0,0.0,0.0
455,08 I've got a mail,sf,0.9634504362824676,0.7423669232101278,0.8385818470756106,0.9634504362824676,0.7423669232101278,0.8385818470756106,1.0,1.0,1.0
456,09 Stay with me,sf,0.7706256934171597,0.7161795209498839,0.7424057093828914,0.7706256934171597,0.934652457799686,0.8447503979124698,0.5,0.3333333333333333,0.4
457,10 シルバーシューズ,sf,1.0,0.7448879256717433,0.8537945786804364,1.0,0.9310812971678145,0.9643108226809177,1.0,0.5,0.6666666666666666
458,11 天使のうたたね,sf,0.9981802926936619,0.42752546786196616,0.5986473625218987,0.9981802926936619,0.9766271691663806,0.9872861151262647,1.0,0.5,0.6666666666666666
459,12 曇り空,sf,0.860791258550995,0.7499522738595782,0.8015582228694836,0.860791258550995,0.7499522738595782,0.8015582228694836,0.0,0.0,0.0
460,13 FOR YOU,sf,0.7312376384493672,0.9811447811447812,0.8379553358312026,0.36053945806962034,0.9624855624855625,0.5245766598620493,1.0,0.75,0.8571428571428571
461,14 Be with me Now,sf,0.7788235047043013,0.97872143891697,0.8674045735820534,0.7788235047043013,0.97872143891697,0.8674045735820534,0.6666666666666666,0.6666666666666666,0.6666666666666666
462,15 Power of mind,sf,0.9310684204101557,0.6386519528189767,0.7576236825923236,0.496609497070312,1.0,0.6636460586979436,0.0,0.0,0.0
463,16 So Long,sf,0.8677062195616883,0.6629930034691937,0.751660605794267,0.8677062195616883,0.9944895052037908,0.9267819891089376,1.0,0.6666666666666666,0.8
464,01 たなばた,sf,0.5697843381871728,0.24810996563573887,0.3456905663889072,0.5697843381871728,1.0,0.7259396393840626,0.0,0.0,0.0
465,02 もうすぐ夏がくる,sf,0.7913256392045456,1.0,0.8835084162095072,0.3955845170454546,1.0,0.5669087213477165,1.0,0.5,0.6666666666666666
466,03 時計のはやさは,sf,0.6502139820772057,0.9411989951829649,0.7691036271912106,0.6502139820772057,0.9411989951829649,0.7691036271912106,0.5,0.5,0.5
467,04 日曜日,sf,0.9238854980468748,0.8225288038372152,0.8702659303364798,0.7265643310546872,0.9702827212840565,0.8309208721575897,0.5,0.3333333333333333,0.4
